Input,Time
795,13.489
796,12.983
797,11.917
798,12.75
799,12.693
800,13.348
801,12.597
802,12.216
803,12.472
804,13.602
805,13.525
806,12.878
807,13.273
808,13.453
809,12.381
810,11.881
811,12.166
812,12.864
813,12.553
814,11.225
815,14.095
816,12.033
817,12.052
818,12.751
819,12.188
820,10.839
821,12.512
822,11.884
823,12.329
824,12.761
825,12.723
826,12.219
827,12.107
828,12.273
829,12.455
830,12.39
831,12.008
832,12.331
833,12.647
834,10.527
835,12.916
836,12.803
837,12.834
838,12.946
839,12.482
840,12.162
841,13.296
842,12.967
843,12.015
844,11.001
845,12.889
846,12.72
847,11.896
848,12.623
849,12.439
850,12.63
851,11.781
852,10.952
853,11.578
854,11.506
855,16.803
856,12.339
857,11.394
858,11.761
859,12.779
860,11.271
861,11.185
862,11.705
863,11.75
864,12.218
865,11.337
866,11.724
867,10.874
868,12.077
869,13.504
870,13.405
871,12.261
872,12.859
873,11.985
874,12.968
875,12.883
876,13.32
877,14.203
878,16.82
879,19.944
880,18.135
881,18.2
882,14.708
883,15.172
884,13.874
885,14.62
886,14.178
887,14.949
888,14.905
889,14.648
890,14.74
891,13.848
892,13.733
893,14.068
894,13.345
895,13.767
896,14.283
897,13.407
898,14.041
899,14.603
900,13.776
901,13.942
902,13.444
903,12.928
904,13.477
905,12.652
906,14.838
907,13.499
908,13.197
909,12.076
910,13.901
911,13.434
912,14.1
913,12.928
914,12.981
915,12.475
916,13.008
917,14.065
918,13.834
919,13.013
920,12.554
921,12.739
922,12.912
923,13.354
924,12.773
925,12.941
926,12.584
927,12.955
928,13.195
929,12.94
930,12.311
931,13.584
932,13.39
933,13.539
934,12.962
935,13.798
936,13.092
937,11.974
938,12.921
939,13.89
940,12.963
941,11.854
942,13.645
943,12.823
944,13.13
945,13.064
946,15.348
947,21.573
948,16.016
949,15.154
950,15.675
951,14.768
952,14.083
953,14.703
954,13.956
955,13.28
956,15.719
957,14.909
958,14.583
959,21.096
960,24.379
961,15.872
962,15.167
963,14.444
964,14.268
965,13.507
966,13.756
967,13.338
968,13.112
969,15.044
970,21.786
