Input,Time
1366,23.406
1367,25.29
1368,24.397
1369,25.465
1370,23.067
1371,22.702
1372,24.544
1373,23.136
1374,26.809
1375,24.841
1376,22.049
1377,22.286
1378,25.892
1379,22.523
1380,24.891
1381,23.286
1382,22.613
1383,24.038
1384,22.732
1385,25.305
1386,22.423
1387,24.785
1388,22.836
1389,22.665
1390,22.851
1391,23.465
1392,25.488
1393,23.732
1394,25.175
1395,28.168
1396,26.927
1397,26.785
1398,25.305
1399,22.752
1400,25.1
1401,24.442
1402,22.912
1403,22.897
1404,24.126
1405,22.421
1406,32.412
1407,25.48
1408,22.178
1409,23.357
1410,23.016
1411,22.898
1412,23.536
1413,22.299
1414,22.552
1415,22.706
1416,21.872
1417,22.204
1418,23.479
1419,22.021
1420,21.924
1421,23.034
1422,21.968
1423,23.499
1424,22.218
1425,23.612
1426,22.555
1427,24.303
1428,23.129
1429,31.773
1430,25.097
1431,21.808
1432,24.609
1433,22.993
1434,21.845
1435,20.977
1436,22.179
1437,22.089
1438,22.636
1439,22.67
1440,22.23
1441,23.124
1442,23.019
1443,22.17
1444,22.375
1445,22.848
1446,22.13
1447,22.399
1448,22.773
1449,22.732
1450,22.301
1451,22.127
1452,22.05
1453,22.963
1454,26.391
1455,23.621
1456,24.407
1457,23.589
1458,24.545
1459,24.3
1460,24.328
1461,25.554
1462,23.406
1463,23.675
1464,24.318
1465,23.043
1466,23.758
1467,29.662
1468,25.266
1469,23.872
1470,30.049
1471,24.727
1472,24.76
1473,24.199
1474,23.952
1475,24.519
1476,23.63
1477,23.392
1478,24.026
1479,23.059
1480,26.428
1481,22.66
1482,25.6
1483,23.915
1484,25.043
1485,23.392
1486,23.633
1487,23.439
1488,21.76
1489,22.606
1490,21.689
1491,22.51
1492,23.46
1493,22.421
1494,23.011
1495,24.536
1496,26.336
1497,23.084
1498,24.199
1499,22.764
1500,23.943
1501,22.72
1502,22.664
1503,22.387
1504,22.854
1505,22.189
1506,23.859
1507,22.579
1508,23.568
1509,22.396
1510,22.09
1511,22.462
1512,23.944
1513,22.935
1514,23.065
1515,22.873
1516,22.009
1517,23.014
1518,23.445
1519,21.885
1520,22.497
1521,28.618
1522,24.317
1523,25.074
1524,24.522
1525,24.232
1526,24.104
1527,24.152
1528,25.191
1529,23.851
1530,23.549
1531,23.579
1532,24.12
1533,23.734
1534,23.892
1535,27.437
1536,23.766
1537,23.909
1538,24.263
1539,24.053
1540,23.87
1541,23.897
1542,23.351
1543,23.573
1544,26.243
1545,34.689
1546,29.934
1547,25.856
1548,27.467
1549,26.205
1550,27.017
1551,26.151
1552,26.99
1553,25.293
1554,29.384
1555,28.07
1556,29.034
1557,27.848
1558,26.405
1559,26.534
1560,27.81
1561,30.275
1562,27.09
1563,28.095
1564,27.339
1565,27.628
1566,29.824
1567,28.533
1568,32.374
1569,26.946
1570,27.929
1571,28.392
1572,20.025
1573,24.141
1574,23.66
1575,23.649
1576,25.022
1577,23.603
1578,25.856
1579,22.143
1580,22.122
1581,25.917
1582,22.527
1583,23.377
1584,25.334
1585,23.074
1586,22.015
1587,24.44
1588,23.214
1589,22.353
1590,25.989
1591,23.622
1592,28.062
1593,24.402
1594,22.304
1595,22.822
1596,20.785
1597,25.413
1598,24.143
1599,25.848
1600,24.421
1601,25.727
1602,22.398
1603,22.96
1604,24.873
1605,23.477
1606,25.219
1607,23.89
1608,23.015
1609,25.315
1610,19.857
1611,24.735
1612,23.675
1613,25.455
1614,25.008
1615,22.941
1616,24.115
1617,24.941
1618,25.267
1619,22.979
1620,25.387
1621,23.152
1622,26.472
1623,23.482
1624,26.143
1625,24.697
1626,27.684
1627,23.075
1628,26.097
1629,23.452
1630,25.277
1631,22.612
1632,23.87
1633,22.734
1634,23.722
1635,26.88
1636,26.933
1637,24.81
1638,27.996
1639,33.269
1640,25.077
1641,34.721
1642,32.646
1643,30.532
1644,26.351
1645,25.754
1646,24.258
1647,24.833
1648,24.357
1649,24.46
1650,25.497
1651,23.614
1652,26.97
1653,24.421
1654,25.766
1655,25.054
1656,24.996
1657,26.197
1658,23.719
1659,23.609
1660,26.94
1661,24.631
1662,26.206
1663,23.923
1664,27.317
1665,24.108
1666,25.646
1667,24.694
1668,26.836
1669,25.624
1670,26.074
1671,25.027
1672,25.252
1673,26.022
1674,24.313
1675,24.348
1676,26.586
1677,25.862
1678,24.378
1679,26.935
1680,24.236
1681,27.009
1682,25.278
1683,29.042
1684,26.878
1685,24.169
1686,27.391
1687,23.879
1688,26.69
1689,28.944
1690,23.971
1691,26.722
1692,25.418
1693,27.472
1694,24.28
1695,27.288
1696,27.123
1697,38.692
1698,50.462
1699,29.947
1700,25.008
1701,27.6
1702,24.42
1703,26.438
1704,25.433
1705,24.55
1706,26.859
1707,28.015
1708,25.929
1709,22.156
1710,27.587
1711,24.563
1712,27.386
1713,24.885
1714,26.084
1715,26.156
1716,27.812
1717,24.624
1718,27.057
1719,33.45
1720,29.382
1721,25.4
1722,28.194
1723,26.236
1724,30.912
1725,26.799
1726,26.318
1727,26.762
1728,25.912
1729,27.327
1730,26.487
1731,27.05
1732,26.577
1733,25.625
1734,28.619
1735,26.664
1736,26.855
1737,28.733
1738,28.996
1739,29.066
1740,27.178
1741,27.892
1742,26.891
1743,28.427
1744,29.16
1745,27.224
1746,28.701
1747,28.583
1748,27.648
1749,28.265
1750,28.556
1751,30.155
1752,34.244
1753,32.168
1754,25.731
1755,27.857
1756,25.267
1757,24.657
1758,25.522
1759,24.33
1760,25.594
1761,26.4
1762,25.241
1763,28.356
1764,26.411
1765,28.599
1766,28.409
1767,25.821
1768,27.659
1769,29.632
1770,27.935
1771,25.359
1772,27.756
1773,27.795
1774,26.792
1775,27.946
1776,29.364
1777,26.095
1778,27.081
1779,27.847
1780,25.576
1781,28.528
1782,22.669
1783,27.038
1784,26.325
1785,28.717
1786,26.372
1787,27.608
1788,26.407
1789,25.676
1790,27.172
1791,25.616
1792,28.152
1793,27.674
1794,25.577
1795,26.912
1796,26.922
1797,26.064
1798,27.104
1799,26.719
1800,26.487
1801,28.24
1802,24.899
1803,27.33
1804,25.312
1805,27.679
1806,29.519
1807,32.552
1808,25.727
1809,28.551
1810,29.007
1811,42.397
1812,32.166
1813,26.723
1814,27.68
1815,28.499
1816,29.878
1817,26.309
1818,31.669
1819,28.344
1820,29.185
1821,26.542
1822,28.912
1823,29.273
1824,26.617
1825,28.989
1826,28.622
1827,27.353
1828,31.24
1829,27.829
1830,29.108
1831,30.191
1832,27.292
1833,28.766
1834,29.967
1835,29.594
1836,27.756
1837,29.393
1838,30.234
1839,29.674
1840,28.894
1841,23.958
1842,27.998
1843,26.138
1844,27.753
1845,30.688
1846,39.724
1847,38.343
1848,33.446
1849,29.595
1850,41.19
1851,40.75
1852,32.264
1853,32.855
1854,32.172
1855,31.862
1856,31.521
1857,32.692
1858,31.645
1859,34
1860,31.523
1861,42.444
1862,36.13
1863,34.137
1864,33.724
1865,32.673
1866,33.041
1867,36.746
1868,32.183
1869,33.648
1870,39.738
1871,32.567
1872,31.759
1873,33.362
1874,31.781
1875,32.114
1876,31.157
1877,31.523
1878,31.846
1879,31.976
1880,31.946
1881,39.221
1882,33.981
1883,35.074
1884,32.632
1885,33.28
1886,32.827
1887,32.952
1888,32.751
1889,32.657
1890,25.793
1891,27.725
1892,27.343
1893,28.871
1894,26.896
1895,30.083
1896,29.562
1897,28.872
1898,28.521
1899,29.037
1900,29.157
1901,30.563
1902,30.833
1903,30.806
1904,30.862
1905,30.172
1906,30.674
1907,30.932
1908,31.037
1909,31.121
1910,37.532
1911,33.858
1912,31.607
1913,33.153
1914,32.422
1915,32.616
1916,31.692
1917,31.776
1918,32.596
1919,32.038
1920,31.727
1921,31.135
1922,41.589
1923,35.717
1924,33.794
1925,33.068
1926,24.668
1927,28.923
1928,30.018
1929,27.438
1930,34.737
1931,29.739
1932,29.604
1933,28.317
1934,28.448
1935,30.631
1936,30.35
1937,30.001
1938,29.652
1939,29.951
1940,31.057
1941,37.629
1942,30.318
1943,32.035
1944,32.018
1945,31.422
1946,31.516
1947,31.517
1948,32.695
1949,33.628
1950,38.206
1951,33.881
1952,35.018
1953,34.546
1954,34.239
1955,35.413
1956,33.38
1957,33.759
1958,27.276
1959,29.471
1960,28.045
1961,27.63
1962,28.354
1963,28.241
1964,28.044
1965,30.71
1966,29.735
1967,29.284
1968,29.812
1969,31.265
1970,32.731
1971,30.717
1972,31.925
1973,31.572
1974,33.734
1975,33.188
1976,33.536
1977,32.77
1978,31.955
1979,31.96
1980,25.279
1981,29.203
1982,29.7
1983,29.178
1984,28.968
1985,27.816
1986,29.95
1987,29.292
1988,28.471
1989,29.254
1990,29.228
1991,30.832
1992,29.827
1993,29.516
1994,30.094
1995,30.792
1996,30.608
1997,31.253
1998,34.398
1999,37.303
2000,34.414
2001,32.642
2002,33.601
2003,32.615
2004,33.47
2005,32.56
2006,32.171
2007,31.56
2008,31.671
2009,32.433
2010,31.8
2011,33.265
2012,36.467
2013,34.578
2014,33.055
2015,32.628
2016,33.116
