Input,Time
1196,23.144
1197,19.604
1198,20.06
1199,20.39
1200,22.571
1201,19.721
1202,19.754
1203,19.557
1204,20.15
1205,20.666
1206,19.753
1207,19.092
1208,23.152
1209,22.306
1210,21.035
1211,19.365
1212,19.534
1213,19.811
1214,19.843
1215,20.136
1216,22.126
1217,27.037
1218,27.843
1219,23.125
1220,20.141
1221,20.578
1222,20.784
1223,22.912
1224,19.561
1225,20.167
1226,20.044
1227,19.427
1228,20.879
1229,21.528
1230,22.462
1231,20.828
1232,19.764
1233,21.177
1234,24.78
1235,27.429
1236,24.88
1237,22.519
1238,22.795
1239,22.941
1240,22.351
1241,20.285
1242,20.175
1243,20.273
1244,22.363
1245,19.888
1246,23.287
1247,20.989
1248,20.718
1249,19.918
1250,21.043
1251,21.286
1252,20.072
1253,20.335
1254,19.512
1255,19.664
1256,20.41
1257,22.288
1258,21.74
1259,20.65
1260,20.72
1261,23.548
1262,20.4
1263,20.528
1264,20.918
1265,22.603
1266,20.255
1267,20.486
1268,23.297
1269,21.029
1270,22.81
1271,22.658
1272,22.438
1273,20.781
1274,20.645
1275,20.648
1276,21.824
1277,20.582
1278,21.11
1279,23.264
1280,21.84
1281,20.629
1282,21.255
1283,23.519
1284,21.225
1285,21.212
1286,23.519
1287,20.514
1288,21.373
1289,26.62
1290,21.81
1291,22.96
1292,21.216
1293,20.811
1294,20.956
1295,23.454
1296,21.993
1297,24.075
1298,22.01
1299,21.572
1300,22.949
1301,21.545
1302,20.76
1303,21.44
1304,22.944
1305,21.898
1306,22.708
1307,23.657
1308,31.995
1309,25.842
1310,25.382
1311,22.433
1312,22.429
1313,24.705
1314,21.381
1315,21.922
1316,22.718
1317,22.254
1318,21.636
1319,28.219
1320,21.447
1321,23.75
1322,21.74
1323,24.27
1324,24.372
1325,31.685
1326,23
1327,26.18
1328,23.029
1329,24.343
1330,22.376
1331,27.97
1332,22.971
1333,22.106
1334,24.205
1335,21.839
1336,21.675
1337,23.388
1338,21.5
1339,21.715
1340,24.357
1341,21.289
1342,21.718
1343,22.774
1344,41.682
1345,26.394
1346,22.51
1347,25.38
1348,22.096
1349,22.881
1350,21.852
1351,22.077
1352,24.409
1353,21.559
1354,22.337
1355,24.934
1356,22.597
1357,21.926
1358,24.681
1359,23.639
1360,21.047
1361,22.344
1362,25.852
1363,21.966
1364,21.994
1365,24.433
1366,22.186
1367,22.235
1368,24.664
1369,23.136
1370,24.237
1371,21.971
1372,22.552
1373,23.068
1374,22.097
1375,22.845
1376,24.323
1377,22.706
1378,25.141
1379,21.722
1380,26.539
1381,21.775
1382,22.191
1383,24.217
1384,22.146
1385,22.386
1386,23.677
1387,22.4
1388,22.78
1389,23.486
1390,22.345
1391,22.434
1392,25.15
1393,22.142
1394,32.798
1395,28.019
1396,26.281
1397,26.499
1398,23.069
1399,23.966
1400,23.76
1401,22.532
1402,23.423
1403,23.404
1404,23.14
1405,27.947
1406,22.628
1407,28.714
1408,30.625
1409,23.391
1410,28.018
1411,41.426
1412,32.644
1413,24.267
1414,25.519
1415,23.713
1416,25.689
1417,23.654
1418,22.792
1419,22.98
1420,24.789
1421,22.766
1422,24.929
1423,25.343
1424,22.691
1425,25.388
1426,22.6
1427,22.031
1428,24.293
1429,22.244
1430,25.478
1431,22.771
1432,26.457
1433,23.255
1434,22.412
1435,24.693
1436,22.946
1437,23.063
1438,26.395
1439,23.121
1440,25.344
1441,23.495
1442,22.579
1443,22.474
1444,24.654
1445,22.003
1446,23.862
1447,24.569
1448,22.88
1449,24.854
1450,22.597
1451,23.71
1452,24.334
1453,22.03
1454,22.127
1455,25.026
1456,22.504
1457,22.308
1458,25.294
1459,22.725
1460,26.036
1461,22.982
1462,24.868
1463,22.795
1464,25.336
1465,22.929
1466,24.223
1467,23.849
1468,22.319
1469,24.149
1470,23.585
1471,22.166
1472,25.026
1473,24.096
1474,22.716
1475,25.289
1476,23.607
1477,23.211
1478,25.673
1479,23.303
1480,28.628
1481,32.596
1482,31.467
1483,26.842
1484,24.028
1485,24.791
1486,25.027
1487,24.927
1488,24.773
1489,24.066
1490,25.129
1491,24.374
1492,26.574
1493,26.706
1494,25.604
1495,28.021
1496,28.935
1497,37.47
1498,26.092
1499,27.094
1500,26.777
1501,26.422
1502,25.331
1503,30.467
1504,25.963
1505,24.877
1506,26.177
1507,24.18
1508,25.588
1509,25.343
1510,25.65
1511,24.581
1512,24.931
1513,23.495
1514,26.04
1515,23.481
1516,25.98
1517,23.54
1518,25.175
1519,23.273
1520,23.081
1521,24.988
1522,23.252
1523,25.519
1524,22.779
1525,23.452
1526,25.221
1527,22.664
1528,23.56
1529,23.863
1530,26.591
1531,27.504
1532,25.413
1533,27.024
1534,23.7
1535,27.385
1536,23.739
1537,24.924
1538,25
1539,23.547
1540,24.859
1541,23.717
1542,25.982
1543,24.007
1544,26.102
1545,23.508
1546,25.654
1547,23.427
1548,25.242
1549,23.347
1550,25.236
1551,23.534
1552,25.985
1553,24.422
1554,26.299
1555,24.856
1556,26.423
1557,23.18
1558,25.615
1559,24.63
1560,26.14
1561,23.628
1562,25.398
1563,23.435
1564,27.534
1565,42.014
1566,30.216
1567,28.991
1568,25.894
1569,27.086
1570,25.101
1571,27.375
1572,25.388
1573,25.754
1574,29.765
1575,28.119
1576,30.208
1577,26.437
1578,28.235
1579,37.676
1580,39.073
1581,27.601
1582,27.594
1583,27.914
1584,29.226
1585,26.839
1586,28.137
1587,28.333
1588,26.965
1589,26.709
1590,27.032
1591,38.343
1592,30.144
1593,27.063
1594,27.351
1595,27.667
1596,26.658
1597,26.284
1598,27.799
1599,24.874
1600,27.384
1601,27.853
1602,26.277
1603,25.435
1604,27.473
1605,25.493
1606,27.341
1607,25.94
1608,26.345
1609,27.766
1610,27.834
1611,26.17
1612,27.195
1613,25.546
1614,28.436
1615,27.799
1616,25.822
1617,27.565
1618,26.453
1619,25.982
1620,27.959
1621,26.848
1622,26.592
1623,27.446
1624,29.093
1625,28.516
1626,26.015
1627,27.525
1628,26.732
1629,26.6
1630,26.888
1631,27.341
1632,26.853
1633,29.841
1634,28.183
1635,26.26
1636,28.955
1637,28.572
1638,27.694
1639,28.342
1640,28.177
1641,27.215
1642,36.982
1643,34.528
1644,31.18
1645,27.576
1646,29.041
1647,28.425
1648,26.421
1649,28.005
1650,29.055
1651,26.503
1652,28.824
1653,28.61
1654,33.191
1655,30.047
1656,27.306
1657,34.919
1658,32.675
1659,29.59
1660,29.53
1661,27.465
1662,28.892
1663,27.76
1664,27.162
1665,27.519
1666,27.821
1667,28.928
1668,27.062
1669,27.656
1670,25.577
1671,27.118
1672,26.74
1673,26.523
1674,27.195
1675,27.398
1676,26.273
1677,27.27
1678,26.589
1679,26.518
1680,26.981
1681,25.493
1682,27.145
1683,28.256
