Input,Time
869,10.004
870,9.315
871,7.661
872,9.134
873,9.271
874,8.829
875,8.99
876,9.287
877,9.121
878,9.317
879,7.59
880,9.241
881,8.202
882,10.109
883,9.438
884,11.823
885,13.923
886,10.277
887,14.226
888,10.783
889,11.333
890,11.128
891,7.803
892,8.288
893,10.257
894,8.104
895,8.69
896,10.424
897,7.869
898,11.178
899,8.635
900,13.896
901,10.792
902,8.04
903,9.117
904,9.784
905,7.959
906,14.033
907,11.763
908,11.097
909,8.397
910,9.842
911,11.529
912,7.474
913,12.217
914,11.304
915,8.315
916,10.701
917,8.152
918,9.622
919,10.436
920,11.083
921,9.836
922,11.63
923,9.312
924,10.397
925,8.57
926,10.164
927,10.937
928,9.782
929,7.296
930,9.286
931,10.483
932,9.564
933,9.551
934,13.122
935,17.213
936,16.45
937,9.706
938,11.53
939,10.784
940,8.746
941,9.617
942,12.349
943,8.017
944,10.759
945,8.119
946,9.686
947,7.411
948,9.592
949,7.816
950,11.146
951,8.362
952,10.18
953,11.113
954,8.203
955,9.279
956,10.782
957,9.579
958,10.515
959,11.262
960,8.566
961,14.55
962,9.705
963,7.834
964,10.23
965,8.462
966,9.627
967,8.701
968,8.518
969,10.911
970,8.761
971,10.55
972,8.276
973,10.538
974,9.532
975,8.613
976,11.021
977,8.372
978,9.543
979,8.186
980,15.601
981,23.613
982,14.98
983,10.329
984,11.987
985,10.225
986,10.224
987,10.55
988,10.968
989,8.812
990,11.889
991,10.333
992,9.264
993,9.836
994,10.722
995,10.116
996,10.933
997,10.058
998,11.413
999,9.231
1000,10.923
1001,14.633
1002,12.317
1003,8.492
1004,10.079
1005,13.456
1006,8.856
1007,10.109
1008,8.979
1009,9.231
1010,10.795
1011,14.802
1012,11.247
1013,10.401
1014,8.388
1015,10.177
1016,7.992
1017,9.224
1018,8.917
1019,10.136
1020,8.345
1021,10.334
1022,9.228
1023,10.129
1024,9.526
1025,9.719
1026,13.04
1027,16.592
1028,15.58
1029,19.513
1030,11.809
1031,11.503
1032,12.455
1033,9.884
1034,10.845
1035,11.794
1036,11.341
1037,11.754
1038,11.132
1039,12.139
1040,9.072
1041,10.933
1042,11.973
1043,15.751
1044,9.39
1045,12.052
1046,12.189
1047,8.505
1048,11.943
1049,11.802
1050,8.61
1051,10.231
1052,11.957
1053,9.064
1054,10.034
1055,12.133
1056,9.924
1057,10.228
1058,11.24
1059,9.631
1060,11.066
1061,8.831
1062,10.835
1063,8.579
1064,10.257
1065,8.821
1066,11.473
1067,11.42
1068,16.093
1069,10.404
1070,11.748
1071,11.148
1072,12.698
1073,10.587
1074,9.825
1075,10.893
1076,12.061
1077,9.331
1078,11.166
1079,10.621
1080,9.483
1081,12.246
1082,11.589
1083,9.486
1084,12.482
1085,11.932
1086,10.969
1087,10.936
1088,13.38
1089,12.985
1090,13.033
1091,12.528
1092,10.496
1093,11.862
1094,10.964
1095,9.603
1096,9.498
1097,10.488
1098,9.53
1099,11.732
1100,11.261
1101,10.811
1102,10.973
1103,10.877
1104,10.493
1105,9.744
1106,10.847
1107,10.266
1108,10.25
1109,12.482
1110,17.473
1111,16.528
1112,17.822
1113,13.736
1114,10.814
1115,10.78
1116,10.96
1117,12.754
1118,11.099
1119,13.726
1120,12.964
1121,11.317
1122,11.503
1123,11.152
1124,13.837
1125,11.913
1126,11.973
1127,14.237
1128,11.318
1129,11.669
1130,9.468
1131,16.025
1132,18.559
1133,10.496
1134,11.703
1135,11.318
1136,11.456
1137,9.755
1138,11.761
1139,11.86
1140,12.364
1141,10.412
1142,11.114
1143,10.439
1144,10.886
1145,10.921
1146,11.583
1147,11.212
1148,8.978
1149,10.983
1150,15.112
1151,11.332
1152,14.113
1153,13.768
1154,12.159
1155,15.218
1156,12.291
1157,12.551
1158,10.852
1159,11.859
1160,12.528
1161,11.661
1162,12.181
1163,13.384
1164,12.237
1165,12.033
1166,10.541
1167,13.296
1168,12.135
1169,12.659
1170,11.988
1171,10.412
1172,21.989
1173,9.969
1174,13.657
1175,10.114
1176,13.045
1177,13.413
1178,12.518
1179,11.279
1180,10.906
1181,11.729
1182,11.845
1183,11.623
1184,10.205
1185,10.9
1186,11.579
1187,9.675
1188,11.847
1189,12.095
1190,12.664
1191,14.01
1192,11.16
1193,10.765
1194,13.307
1195,19.61
1196,15.714
1197,19.198
1198,13.936
1199,12.322
1200,13.382
1201,11.441
1202,10.953
1203,11.765
1204,12.519
1205,12.578
1206,11.247
1207,17.179
1208,12.511
1209,11.192
1210,17.858
1211,10.953
1212,13.598
1213,14.413
1214,13.485
1215,12.158
1216,12.134
1217,12.36
1218,11.765
1219,13.303
1220,12.249
1221,12.482
1222,13.936
1223,13.308
1224,9.912
1225,13.032
1226,14.524
1227,11.952
1228,13.165
1229,13.673
1230,10.252
1231,14.511
1232,18.749
1233,18.085
1234,12.905
1235,12.725
1236,14.652
1237,12.536
1238,12.294
1239,12.683
1240,10.733
1241,12.231
1242,13.061
1243,12.709
1244,10.634
1245,13.172
1246,11.378
1247,13.068
1248,13.617
1249,15.213
1250,12.678
1251,17.111
1252,13.62
1253,15.641
1254,12.808
1255,13.432
1256,11.583
1257,11.645
1258,11.971
1259,12.235
1260,13.855
1261,10.658
1262,11.818
1263,12.666
1264,13.076
1265,12.175
1266,10.175
1267,10.806
