Input,Time
1530,14.721
1531,14.96
1532,15.278
1533,17.084
1534,17.479
1535,14.801
1536,14.594
1537,15.896
1538,14.134
1539,15.239
1540,18.652
1541,21.623
1542,19.682
1543,14.899
1544,18.966
1545,16.416
1546,15.46
1547,18.225
1548,14.667
1549,14.186
1550,15.562
1551,16.854
1552,16.134
1553,19.882
1554,17.395
1555,17.516
1556,16.155
1557,20.609
1558,17.477
1559,15.927
1560,17.367
1561,16.087
1562,16.539
1563,16.376
1564,15.66
1565,15.443
1566,15.757
1567,15.146
1568,14.914
1569,21.459
1570,14.928
1571,18.283
1572,18.192
1573,21.609
1574,34.121
1575,21.895
1576,20.48
1577,18.039
1578,17.501
1579,19.076
1580,16.911
1581,16.301
1582,16.167
1583,16.539
1584,18.006
1585,20.673
1586,22.02
1587,24.694
1588,18.099
1589,18.799
1590,15.958
1591,15.809
1592,15.83
1593,13.787
1594,19.958
1595,18.702
1596,16.719
1597,16.192
1598,15.343
1599,14.819
1600,15.134
1601,15.458
1602,16.261
1603,16.204
1604,20.195
1605,23.867
1606,15.66
1607,18.783
1608,17.363
1609,18.123
1610,17.701
1611,17.175
1612,15.964
1613,17.151
1614,20.396
1615,15.612
1616,15.153
1617,19.892
1618,17.801
1619,16.755
1620,22.963
1621,17.129
1622,17.545
1623,17.191
1624,19.532
1625,20.643
1626,18.776
1627,15.65
1628,16.704
1629,17.325
1630,19.313
1631,25.873
1632,26.452
1633,23.311
1634,28.388
1635,23.946
1636,22.733
1637,20.209
1638,19.943
1639,18.776
1640,24.652
1641,20.497
1642,19.198
1643,18.319
1644,17.572
1645,22.049
1646,17.182
1647,23.957
1648,18.548
1649,16.699
1650,19.379
1651,17.906
1652,18.042
1653,18.266
1654,19.032
1655,17.58
1656,19.232
1657,16.962
1658,18.593
1659,16.057
1660,17.31
1661,15.745
1662,20.214
1663,20.909
1664,17.032
1665,22.504
1666,20.577
1667,20.497
1668,17.726
1669,19.96
1670,20.904
1671,18.899
1672,15.671
1673,16.394
1674,17.72
1675,17.472
1676,15.578
1677,18.33
1678,16.221
1679,19.13
1680,22.512
1681,20.375
1682,22.42
1683,37.111
1684,31.666
1685,26.182
1686,17.783
1687,20.311
1688,22.782
1689,21.438
1690,18.418
1691,19.23
1692,16.52
1693,20.025
1694,17.994
1695,16.993
1696,23.616
1697,16.887
1698,17.493
1699,19.307
1700,20.116
1701,19.411
1702,17.655
1703,23.363
1704,30.281
1705,19.787
1706,19.318
1707,18.118
1708,18.441
1709,22.58
1710,21.656
1711,17.807
1712,20.997
1713,26.967
1714,24.559
1715,25.085
1716,28.818
1717,32.425
1718,19.957
1719,24.686
1720,21.656
1721,19.833
1722,18.338
1723,20.811
1724,18.567
1725,18.294
1726,19.701
1727,18.437
1728,18.544
1729,18.772
1730,29.702
1731,25.576
1732,24.421
1733,23.646
1734,23.19
1735,20.308
1736,17.352
1737,18.827
1738,20.298
1739,17.61
1740,19.836
1741,22.464
1742,17.7
1743,18.668
1744,18.546
1745,16.53
1746,18.378
1747,19.958
1748,18.602
1749,17.725
1750,21.019
1751,16.908
1752,18.604
1753,18.421
1754,17.398
1755,17.984
1756,17.026
1757,16.591
1758,17.182
1759,18.329
1760,17.483
1761,17.882
1762,16.641
1763,17.406
1764,19.356
1765,18.152
1766,17.094
1767,18.237
1768,20.369
1769,20.412
1770,18.299
1771,17.073
1772,18.372
1773,16.582
1774,19.137
1775,18.413
1776,20.674
1777,17.666
1778,18.056
1779,16.562
1780,21.412
1781,17.262
1782,18.749
1783,17.23
1784,22.285
1785,17.975
1786,17.413
1787,18.597
1788,34.416
1789,21.685
1790,21.659
1791,19.271
1792,18.154
1793,20.199
1794,22.234
1795,21.099
1796,22.383
1797,17.301
1798,16.83
1799,23.11
1800,19.416
1801,19.271
1802,21.977
1803,18.96
1804,24.069
1805,18.785
1806,17.98
1807,21.223
1808,18.04
1809,19.835
1810,21.561
1811,17.145
1812,18.466
1813,19.526
1814,19.299
1815,18.247
1816,20.196
1817,18.026
1818,18.737
1819,18.996
1820,18.9
1821,21.628
1822,18.604
1823,26.735
1824,19.38
1825,18.765
1826,20.285
1827,21.624
1828,18.953
1829,21.982
1830,18.517
1831,19.329
1832,20.288
1833,24.463
1834,18.859
1835,21.022
1836,23.578
1837,32.335
1838,20.035
1839,21.397
1840,19.487
1841,19.326
1842,20.109
1843,19.39
1844,24.325
1845,20.49
1846,20.771
1847,20.147
1848,26.388
1849,20.701
1850,19.059
1851,25.973
1852,19.831
1853,19.963
1854,19.715
1855,21.734
1856,36.074
1857,23.31
1858,18.721
1859,18.759
1860,20.319
1861,21.757
1862,21.248
1863,22.24
1864,19.54
1865,29.823
1866,26.93
1867,19.046
1868,22.378
1869,19.022
1870,19.457
1871,19.796
1872,18.739
1873,19.508
1874,17.969
1875,19.821
1876,18.539
1877,18.568
1878,18.331
1879,20.947
1880,18.583
1881,20.417
1882,36.449
1883,27.793
1884,25.904
1885,22.642
1886,19.875
1887,21.383
1888,18.441
1889,18.538
1890,21.038
1891,19.45
1892,22.794
1893,22.398
1894,19.235
1895,20.06
1896,21.823
1897,19.228
1898,19.883
1899,22.367
1900,19.642
1901,20.926
1902,19.073
1903,19.782
1904,22.827
1905,20.455
1906,18.424
1907,22.21
1908,31.177
1909,21.788
1910,26.082
1911,22.304
1912,22.242
1913,22.551
1914,21.014
1915,19.387
1916,23.187
1917,19.406
1918,20.228
1919,22.24
1920,20.477
1921,23.497
1922,19.106
1923,19.517
1924,18.054
1925,20.345
1926,20.485
1927,27.85
1928,29.113
1929,24.636
1930,23.645
1931,21.817
1932,20.803
1933,20.914
1934,21.418
1935,22.774
1936,20.636
1937,19.612
1938,21.043
1939,20.447
1940,23.419
1941,25.407
1942,25.175
1943,24.197
1944,20.501
1945,20.154
1946,20.12
1947,19.253
1948,23.307
1949,19.055
1950,20.521
1951,22.977
1952,17.714
1953,19.941
1954,22.676
1955,20.483
1956,25.375
1957,19.817
1958,29.004
1959,19.549
1960,20.982
1961,22.786
1962,20.001
1963,24.356
1964,20.879
1965,20.122
1966,18.001
1967,20.807
1968,19.157
1969,19.22
1970,22.192
1971,19.574
1972,20.884
1973,26.882
1974,30.047
1975,28.362
1976,20.56
1977,22.187
1978,22.596
1979,21.351
1980,24.487
1981,22.069
1982,23.866
1983,22.9
1984,22.511
1985,22.369
1986,21.685
1987,24.127
1988,19.95
1989,25.836
1990,20.552
1991,21.421
1992,21.765
1993,20.065
1994,23.286
1995,20.036
1996,25.647
1997,24.057
1998,22.369
1999,21.871
2000,22.088
2001,19.783
2002,25.307
2003,21.97
2004,20.801
2005,19.52
2006,22.369
2007,19.999
2008,24.134
2009,22.77
2010,19.746
2011,23.704
2012,21.453
2013,20.565
2014,20.543
2015,21.965
2016,31.62
2017,27.263
2018,28.994
2019,21.795
2020,23.58
2021,24.244
2022,22.222
2023,24.823
2024,20.685
2025,23.593
2026,21.781
2027,23.009
2028,27.615
2029,23.104
2030,20.779
